"","station_name","station_id","year","month","day","max_temp","mean_temp","min_temp"
"6526","ROCHESTER GTR INTL","USW00014768","2012","11","11",22.8,NA,10
"6527","ROCHESTER GTR INTL","USW00014768","2012","11","12",20.6,NA,6.1
"6528","ROCHESTER GTR INTL","USW00014768","2012","11","13",5.6,NA,2.2
"6529","ROCHESTER GTR INTL","USW00014768","2012","11","14",4.4,NA,-1.7
"6530","ROCHESTER GTR INTL","USW00014768","2012","11","15",8.3,NA,-3.3
"6531","ROCHESTER GTR INTL","USW00014768","2012","11","16",8.9,NA,-3.3
"6532","ROCHESTER GTR INTL","USW00014768","2012","11","17",12.8,NA,-2.8
"6533","ROCHESTER GTR INTL","USW00014768","2012","11","18",12.2,NA,-2.2
"6534","ROCHESTER GTR INTL","USW00014768","2012","11","19",12.2,NA,-1.1
"6535","ROCHESTER GTR INTL","USW00014768","2012","11","20",10,NA,-0.6
"6536","ROCHESTER GTR INTL","USW00014768","2012","11","21",12.2,NA,-3.3
"6537","ROCHESTER GTR INTL","USW00014768","2012","11","22",16.1,NA,-0.6
"6538","ROCHESTER GTR INTL","USW00014768","2012","11","23",12.2,NA,2.2
"6539","ROCHESTER GTR INTL","USW00014768","2012","11","24",3.3,NA,0
"6540","ROCHESTER GTR INTL","USW00014768","2012","11","25",1.1,NA,-0.6
"6541","ROCHESTER GTR INTL","USW00014768","2012","11","26",3.3,NA,0
"6542","ROCHESTER GTR INTL","USW00014768","2012","11","27",3.3,NA,-1.7
"6543","ROCHESTER GTR INTL","USW00014768","2012","11","28",3.3,NA,-0.6
"6544","ROCHESTER GTR INTL","USW00014768","2012","11","29",8.3,NA,-3.3
"6545","ROCHESTER GTR INTL","USW00014768","2012","11","30",2.8,NA,-3.3
"6546","ROCHESTER GTR INTL","USW00014768","2012","12","01",9.4,NA,-2.8
"6547","ROCHESTER GTR INTL","USW00014768","2012","12","02",11.7,NA,8.3
"6548","ROCHESTER GTR INTL","USW00014768","2012","12","03",11.7,NA,6.1
"6549","ROCHESTER GTR INTL","USW00014768","2012","12","04",21.1,NA,7.8
"6550","ROCHESTER GTR INTL","USW00014768","2012","12","05",8.9,NA,-1.1
"6551","ROCHESTER GTR INTL","USW00014768","2012","12","06",4.4,NA,-4.4
"6552","ROCHESTER GTR INTL","USW00014768","2012","12","07",7.2,NA,1.7
"6553","ROCHESTER GTR INTL","USW00014768","2012","12","08",7.8,NA,2.2
"6554","ROCHESTER GTR INTL","USW00014768","2012","12","09",7.8,NA,-0.6
"6555","ROCHESTER GTR INTL","USW00014768","2012","12","10",11.7,NA,1.7
"6556","ROCHESTER GTR INTL","USW00014768","2012","12","11",1.7,NA,-3.3
"6557","ROCHESTER GTR INTL","USW00014768","2012","12","12",5,NA,-1.1
"6558","ROCHESTER GTR INTL","USW00014768","2012","12","13",6.7,NA,-2.8
"6559","ROCHESTER GTR INTL","USW00014768","2012","12","14",7.2,NA,-1.1
"6560","ROCHESTER GTR INTL","USW00014768","2012","12","15",4.4,NA,-1.1
"6561","ROCHESTER GTR INTL","USW00014768","2012","12","16",12.8,NA,3.9
"6562","ROCHESTER GTR INTL","USW00014768","2012","12","17",9.4,NA,6.7
"6563","ROCHESTER GTR INTL","USW00014768","2012","12","18",7.2,NA,3.9
"6564","ROCHESTER GTR INTL","USW00014768","2012","12","19",6.1,NA,-0.6
"6565","ROCHESTER GTR INTL","USW00014768","2012","12","20",5.6,NA,-2.8
"6566","ROCHESTER GTR INTL","USW00014768","2012","12","21",5.6,NA,-0.6
"6567","ROCHESTER GTR INTL","USW00014768","2012","12","22",0,NA,-2.8
"6568","ROCHESTER GTR INTL","USW00014768","2012","12","23",1.7,NA,-1.7
"6569","ROCHESTER GTR INTL","USW00014768","2012","12","24",0,NA,-1.7
"6570","ROCHESTER GTR INTL","USW00014768","2012","12","25",-0.6,NA,-1.7
"6571","ROCHESTER GTR INTL","USW00014768","2012","12","26",-1.1,NA,-5.6
"6572","ROCHESTER GTR INTL","USW00014768","2012","12","27",-1.7,NA,-4.4
"6573","ROCHESTER GTR INTL","USW00014768","2012","12","28",-2.2,NA,-8.3
"6574","ROCHESTER GTR INTL","USW00014768","2012","12","29",-1.7,NA,-8.9
"6575","ROCHESTER GTR INTL","USW00014768","2012","12","30",-2.2,NA,-5.6
"6576","ROCHESTER GTR INTL","USW00014768","2012","12","31",1.7,NA,-3.3
"6577","ROCHESTER GTR INTL","USW00014768","2013","01","01",1.1,NA,-13.9
"6578","ROCHESTER GTR INTL","USW00014768","2013","01","02",-3.3,NA,-13.9
"6579","ROCHESTER GTR INTL","USW00014768","2013","01","03",-1.7,NA,-11.1
"6580","ROCHESTER GTR INTL","USW00014768","2013","01","04",1.1,NA,-2.8
"6581","ROCHESTER GTR INTL","USW00014768","2013","01","05",1.7,NA,-1.1
"6582","ROCHESTER GTR INTL","USW00014768","2013","01","06",3.3,NA,-0.6
"6583","ROCHESTER GTR INTL","USW00014768","2013","01","07",2.2,NA,-3.9
"6584","ROCHESTER GTR INTL","USW00014768","2013","01","08",3.9,NA,-3.9
"6585","ROCHESTER GTR INTL","USW00014768","2013","01","09",8.3,NA,-5.6
"6586","ROCHESTER GTR INTL","USW00014768","2013","01","10",6.1,NA,1.1
"6587","ROCHESTER GTR INTL","USW00014768","2013","01","11",7.8,NA,1.1
"6588","ROCHESTER GTR INTL","USW00014768","2013","01","12",14.4,NA,6.1
"6589","ROCHESTER GTR INTL","USW00014768","2013","01","13",20.6,NA,8.9
"6590","ROCHESTER GTR INTL","USW00014768","2013","01","14",12.8,NA,-2.2
"6591","ROCHESTER GTR INTL","USW00014768","2013","01","15",1.1,NA,-3.9
"6592","ROCHESTER GTR INTL","USW00014768","2013","01","16",3.9,NA,-1.1
"6593","ROCHESTER GTR INTL","USW00014768","2013","01","17",2.8,NA,-8.3
"6594","ROCHESTER GTR INTL","USW00014768","2013","01","18",0,NA,-11.7
"6595","ROCHESTER GTR INTL","USW00014768","2013","01","19",8.9,NA,-0.6
"6596","ROCHESTER GTR INTL","USW00014768","2013","01","20",9.4,NA,-7.8
"6597","ROCHESTER GTR INTL","USW00014768","2013","01","21",-6.1,NA,-10
"6598","ROCHESTER GTR INTL","USW00014768","2013","01","22",-10,NA,-13.3
"6599","ROCHESTER GTR INTL","USW00014768","2013","01","23",-10,NA,-15
"6600","ROCHESTER GTR INTL","USW00014768","2013","01","24",-10,NA,-13.9
"6601","ROCHESTER GTR INTL","USW00014768","2013","01","25",-8.9,NA,-13.3
"6602","ROCHESTER GTR INTL","USW00014768","2013","01","26",-4.4,NA,-16.7
"6603","ROCHESTER GTR INTL","USW00014768","2013","01","27",-2.2,NA,-11.7
"6604","ROCHESTER GTR INTL","USW00014768","2013","01","28",6.1,NA,-4.4
"6605","ROCHESTER GTR INTL","USW00014768","2013","01","29",12.8,NA,0
"6606","ROCHESTER GTR INTL","USW00014768","2013","01","30",17.8,NA,11.1
"6607","ROCHESTER GTR INTL","USW00014768","2013","01","31",13.3,NA,-5
"6608","ROCHESTER GTR INTL","USW00014768","2013","02","01",-5,NA,-7.8
"6609","ROCHESTER GTR INTL","USW00014768","2013","02","02",-6.1,NA,-9.4
"6610","ROCHESTER GTR INTL","USW00014768","2013","02","03",-3.9,NA,-10.6
"6611","ROCHESTER GTR INTL","USW00014768","2013","02","04",-5,NA,-8.9
"6612","ROCHESTER GTR INTL","USW00014768","2013","02","05",-2.8,NA,-8.3
"6613","ROCHESTER GTR INTL","USW00014768","2013","02","06",-2.2,NA,-8.9
"6614","ROCHESTER GTR INTL","USW00014768","2013","02","07",-0.6,NA,-8.9
"6615","ROCHESTER GTR INTL","USW00014768","2013","02","08",1.7,NA,-7.2
"6616","ROCHESTER GTR INTL","USW00014768","2013","02","09",-6.1,NA,-13.3
"6617","ROCHESTER GTR INTL","USW00014768","2013","02","10",2.8,NA,-16.1
"6618","ROCHESTER GTR INTL","USW00014768","2013","02","11",10.6,NA,1.1
"6619","ROCHESTER GTR INTL","USW00014768","2013","02","12",2.2,NA,-0.6
"6620","ROCHESTER GTR INTL","USW00014768","2013","02","13",4.4,NA,-5.6
"6621","ROCHESTER GTR INTL","USW00014768","2013","02","14",5.6,NA,-5
"6622","ROCHESTER GTR INTL","USW00014768","2013","02","15",3.9,NA,-4.4
"6623","ROCHESTER GTR INTL","USW00014768","2013","02","16",-0.6,NA,-5.6
"6624","ROCHESTER GTR INTL","USW00014768","2013","02","17",-5.6,NA,-11.1
"6625","ROCHESTER GTR INTL","USW00014768","2013","02","18",-1.1,NA,-12.2
"6626","ROCHESTER GTR INTL","USW00014768","2013","02","19",6.7,NA,-2.8
"6627","ROCHESTER GTR INTL","USW00014768","2013","02","20",-2.8,NA,-6.7
"6628","ROCHESTER GTR INTL","USW00014768","2013","02","21",-5,NA,-10
"6629","ROCHESTER GTR INTL","USW00014768","2013","02","22",1.7,NA,-5.6
"6630","ROCHESTER GTR INTL","USW00014768","2013","02","23",3.9,NA,0
"6631","ROCHESTER GTR INTL","USW00014768","2013","02","24",0.6,NA,-1.1
"6632","ROCHESTER GTR INTL","USW00014768","2013","02","25",2.2,NA,-2.2
"6633","ROCHESTER GTR INTL","USW00014768","2013","02","26",6.7,NA,-3.9
"6634","ROCHESTER GTR INTL","USW00014768","2013","02","27",1.7,NA,0.6
"6635","ROCHESTER GTR INTL","USW00014768","2013","02","28",2.8,NA,0.6
"6636","ROCHESTER GTR INTL","USW00014768","2013","03","01",1.1,NA,-3.3
"6637","ROCHESTER GTR INTL","USW00014768","2013","03","02",-2.2,NA,-5
"6638","ROCHESTER GTR INTL","USW00014768","2013","03","03",-3.3,NA,-6.1
"6639","ROCHESTER GTR INTL","USW00014768","2013","03","04",-1.1,NA,-5.6
"6640","ROCHESTER GTR INTL","USW00014768","2013","03","05",0,NA,-3.9
"6641","ROCHESTER GTR INTL","USW00014768","2013","03","06",3.9,NA,-5
"6642","ROCHESTER GTR INTL","USW00014768","2013","03","07",2.8,NA,-0.6
"6643","ROCHESTER GTR INTL","USW00014768","2013","03","08",5,NA,-2.8
"6644","ROCHESTER GTR INTL","USW00014768","2013","03","09",9.4,NA,-4.4
"6645","ROCHESTER GTR INTL","USW00014768","2013","03","10",17.8,NA,0
"6646","ROCHESTER GTR INTL","USW00014768","2013","03","11",13.9,NA,10.6
"6647","ROCHESTER GTR INTL","USW00014768","2013","03","12",11.7,NA,1.7
"6648","ROCHESTER GTR INTL","USW00014768","2013","03","13",4.4,NA,-5
"6649","ROCHESTER GTR INTL","USW00014768","2013","03","14",0.6,NA,-7.2
"6650","ROCHESTER GTR INTL","USW00014768","2013","03","15",3.3,NA,-4.4
"6651","ROCHESTER GTR INTL","USW00014768","2013","03","16",-1.1,NA,-7.2
"6652","ROCHESTER GTR INTL","USW00014768","2013","03","17",-0.6,NA,-7.2
"6653","ROCHESTER GTR INTL","USW00014768","2013","03","18",1.7,NA,-7.8
"6654","ROCHESTER GTR INTL","USW00014768","2013","03","19",2.8,NA,-3.3
"6655","ROCHESTER GTR INTL","USW00014768","2013","03","20",1.1,NA,-5.6
"6656","ROCHESTER GTR INTL","USW00014768","2013","03","21",-0.6,NA,-8.3
"6657","ROCHESTER GTR INTL","USW00014768","2013","03","22",0,NA,-3.3
"6658","ROCHESTER GTR INTL","USW00014768","2013","03","23",3.3,NA,-1.7
"6659","ROCHESTER GTR INTL","USW00014768","2013","03","24",3.9,NA,-4.4
"6660","ROCHESTER GTR INTL","USW00014768","2013","03","25",4.4,NA,0
"6661","ROCHESTER GTR INTL","USW00014768","2013","03","26",7.8,NA,-2.2
"6662","ROCHESTER GTR INTL","USW00014768","2013","03","27",8.3,NA,0
"6663","ROCHESTER GTR INTL","USW00014768","2013","03","28",7.2,NA,1.1
"6664","ROCHESTER GTR INTL","USW00014768","2013","03","29",11.1,NA,1.1
"6665","ROCHESTER GTR INTL","USW00014768","2013","03","30",11.7,NA,-2.2
"6666","ROCHESTER GTR INTL","USW00014768","2013","03","31",14.4,NA,0
"6667","ROCHESTER GTR INTL","USW00014768","2013","04","01",6.7,NA,-2.7
"6668","ROCHESTER GTR INTL","USW00014768","2013","04","02",1.1,NA,-4.9
"6669","ROCHESTER GTR INTL","USW00014768","2013","04","03",2.8,NA,-2.7
"6670","ROCHESTER GTR INTL","USW00014768","2013","04","04",13.3,NA,-5.5
"6671","ROCHESTER GTR INTL","USW00014768","2013","04","05",7.2,NA,-1
"6672","ROCHESTER GTR INTL","USW00014768","2013","04","06",8.9,NA,-4.9
"6673","ROCHESTER GTR INTL","USW00014768","2013","04","07",22.2,NA,6.1
"6674","ROCHESTER GTR INTL","USW00014768","2013","04","08",15,NA,5
"6675","ROCHESTER GTR INTL","USW00014768","2013","04","09",16.7,NA,6.7
"6676","ROCHESTER GTR INTL","USW00014768","2013","04","10",7.8,NA,4.4
"6677","ROCHESTER GTR INTL","USW00014768","2013","04","11",5,NA,0.6
"6678","ROCHESTER GTR INTL","USW00014768","2013","04","12",12.2,NA,1.7
"6679","ROCHESTER GTR INTL","USW00014768","2013","04","13",7.8,NA,3.9
"6680","ROCHESTER GTR INTL","USW00014768","2013","04","14",8.3,NA,1.7
"6681","ROCHESTER GTR INTL","USW00014768","2013","04","15",23.3,NA,2.2
"6682","ROCHESTER GTR INTL","USW00014768","2013","04","16",18.9,NA,6.7
"6683","ROCHESTER GTR INTL","USW00014768","2013","04","17",12.2,NA,1.7
"6684","ROCHESTER GTR INTL","USW00014768","2013","04","18",25,NA,7.2
"6685","ROCHESTER GTR INTL","USW00014768","2013","04","19",23.3,NA,5.6
"6686","ROCHESTER GTR INTL","USW00014768","2013","04","20",6.1,NA,0
"6687","ROCHESTER GTR INTL","USW00014768","2013","04","21",6.1,NA,-3.2
"6688","ROCHESTER GTR INTL","USW00014768","2013","04","22",15.6,NA,-1
"6689","ROCHESTER GTR INTL","USW00014768","2013","04","23",17.8,NA,5
"6690","ROCHESTER GTR INTL","USW00014768","2013","04","24",20.6,NA,3.3
"6691","ROCHESTER GTR INTL","USW00014768","2013","04","25",13.3,NA,1.1
"6692","ROCHESTER GTR INTL","USW00014768","2013","04","26",12.2,NA,2.8
"6693","ROCHESTER GTR INTL","USW00014768","2013","04","27",20,NA,2.2
"6694","ROCHESTER GTR INTL","USW00014768","2013","04","28",23.9,NA,6.7
"6695","ROCHESTER GTR INTL","USW00014768","2013","04","29",18.3,NA,10.6
"6696","ROCHESTER GTR INTL","USW00014768","2013","04","30",22.8,NA,14.4
"6697","ROCHESTER GTR INTL","USW00014768","2013","05","01",25.6,NA,15
"6698","ROCHESTER GTR INTL","USW00014768","2013","05","02",24.4,NA,13.3
"6699","ROCHESTER GTR INTL","USW00014768","2013","05","03",25,NA,10.6
"6700","ROCHESTER GTR INTL","USW00014768","2013","05","04",23.9,NA,11.7
"6701","ROCHESTER GTR INTL","USW00014768","2013","05","05",24.4,NA,8.3
"6702","ROCHESTER GTR INTL","USW00014768","2013","05","06",23.3,NA,10
"6703","ROCHESTER GTR INTL","USW00014768","2013","05","07",25,NA,10.6
"6704","ROCHESTER GTR INTL","USW00014768","2013","05","08",21.1,NA,12.8
"6705","ROCHESTER GTR INTL","USW00014768","2013","05","09",21.7,NA,13.9
"6706","ROCHESTER GTR INTL","USW00014768","2013","05","10",23.3,NA,12.2
"6707","ROCHESTER GTR INTL","USW00014768","2013","05","11",15.6,NA,7.8
"6708","ROCHESTER GTR INTL","USW00014768","2013","05","12",10.6,NA,3.3
"6709","ROCHESTER GTR INTL","USW00014768","2013","05","13",10,NA,1.7
"6710","ROCHESTER GTR INTL","USW00014768","2013","05","14",15.6,NA,0
"6711","ROCHESTER GTR INTL","USW00014768","2013","05","15",27.2,NA,8.3
"6712","ROCHESTER GTR INTL","USW00014768","2013","05","16",24.4,NA,10
"6713","ROCHESTER GTR INTL","USW00014768","2013","05","17",18.9,NA,5
"6714","ROCHESTER GTR INTL","USW00014768","2013","05","18",21.7,NA,6.1
"6715","ROCHESTER GTR INTL","USW00014768","2013","05","19",27.2,NA,15
"6716","ROCHESTER GTR INTL","USW00014768","2013","05","20",28.3,NA,17.2
"6717","ROCHESTER GTR INTL","USW00014768","2013","05","21",30,NA,17.2
"6718","ROCHESTER GTR INTL","USW00014768","2013","05","22",30.6,NA,17.2
"6719","ROCHESTER GTR INTL","USW00014768","2013","05","23",25,NA,6.7
"6720","ROCHESTER GTR INTL","USW00014768","2013","05","24",11.1,NA,3.9
"6721","ROCHESTER GTR INTL","USW00014768","2013","05","25",15,NA,4.4
"6722","ROCHESTER GTR INTL","USW00014768","2013","05","26",17.2,NA,6.7
"6723","ROCHESTER GTR INTL","USW00014768","2013","05","27",21.7,NA,4.4
"6724","ROCHESTER GTR INTL","USW00014768","2013","05","28",17.8,NA,10
"6725","ROCHESTER GTR INTL","USW00014768","2013","05","29",27.8,NA,16.1
"6726","ROCHESTER GTR INTL","USW00014768","2013","05","30",31.1,NA,17.2
"6727","ROCHESTER GTR INTL","USW00014768","2013","05","31",32.2,NA,20
"6728","ROCHESTER GTR INTL","USW00014768","2013","06","01",31.1,NA,20
"6729","ROCHESTER GTR INTL","USW00014768","2013","06","02",25,NA,13.3
"6730","ROCHESTER GTR INTL","USW00014768","2013","06","03",18.3,NA,10.6
"6731","ROCHESTER GTR INTL","USW00014768","2013","06","04",19.4,NA,8.9
"6732","ROCHESTER GTR INTL","USW00014768","2013","06","05",20.6,NA,9.4
"6733","ROCHESTER GTR INTL","USW00014768","2013","06","06",15,NA,12.8
"6734","ROCHESTER GTR INTL","USW00014768","2013","06","07",17.2,NA,13.3
"6735","ROCHESTER GTR INTL","USW00014768","2013","06","08",18.3,NA,13.3
"6736","ROCHESTER GTR INTL","USW00014768","2013","06","09",23.9,NA,12.2
"6737","ROCHESTER GTR INTL","USW00014768","2013","06","10",22.2,NA,16.7
"6738","ROCHESTER GTR INTL","USW00014768","2013","06","11",20.6,NA,15
"6739","ROCHESTER GTR INTL","USW00014768","2013","06","12",23.9,NA,11.7
"6740","ROCHESTER GTR INTL","USW00014768","2013","06","13",19.4,NA,12.8
"6741","ROCHESTER GTR INTL","USW00014768","2013","06","14",23.3,NA,11.1
"6742","ROCHESTER GTR INTL","USW00014768","2013","06","15",23.9,NA,11.1
"6743","ROCHESTER GTR INTL","USW00014768","2013","06","16",25,NA,16.1
"6744","ROCHESTER GTR INTL","USW00014768","2013","06","17",26.1,NA,15.6
"6745","ROCHESTER GTR INTL","USW00014768","2013","06","18",20.6,NA,13.3
"6746","ROCHESTER GTR INTL","USW00014768","2013","06","19",19.4,NA,10
"6747","ROCHESTER GTR INTL","USW00014768","2013","06","20",24.4,NA,7.8
"6748","ROCHESTER GTR INTL","USW00014768","2013","06","21",27.8,NA,11.1
"6749","ROCHESTER GTR INTL","USW00014768","2013","06","22",30,NA,15.6
"6750","ROCHESTER GTR INTL","USW00014768","2013","06","23",32.2,NA,21.7
"6751","ROCHESTER GTR INTL","USW00014768","2013","06","24",30.6,NA,21.1
"6752","ROCHESTER GTR INTL","USW00014768","2013","06","25",28.3,NA,21.1
"6753","ROCHESTER GTR INTL","USW00014768","2013","06","26",29.4,NA,20.6
"6754","ROCHESTER GTR INTL","USW00014768","2013","06","27",27.2,NA,18.3
"6755","ROCHESTER GTR INTL","USW00014768","2013","06","28",20,NA,16.7
"6756","ROCHESTER GTR INTL","USW00014768","2013","06","29",25,NA,16.7
"6757","ROCHESTER GTR INTL","USW00014768","2013","06","30",25,NA,15.6
"6758","ROCHESTER GTR INTL","USW00014768","2013","07","01",20,NA,16.7
"6759","ROCHESTER GTR INTL","USW00014768","2013","07","02",25.6,NA,16.7
"6760","ROCHESTER GTR INTL","USW00014768","2013","07","03",30.6,NA,19.4
"6761","ROCHESTER GTR INTL","USW00014768","2013","07","04",30,NA,21.1
"6762","ROCHESTER GTR INTL","USW00014768","2013","07","05",30,NA,21.7
"6763","ROCHESTER GTR INTL","USW00014768","2013","07","06",30.6,NA,19.4
"6764","ROCHESTER GTR INTL","USW00014768","2013","07","07",28.3,NA,21.7
"6765","ROCHESTER GTR INTL","USW00014768","2013","07","08",29.4,NA,21.1
"6766","ROCHESTER GTR INTL","USW00014768","2013","07","09",28.3,NA,21.7
"6767","ROCHESTER GTR INTL","USW00014768","2013","07","10",30,NA,21.7
"6768","ROCHESTER GTR INTL","USW00014768","2013","07","11",25.6,NA,17.2
"6769","ROCHESTER GTR INTL","USW00014768","2013","07","12",24.4,NA,16.1
"6770","ROCHESTER GTR INTL","USW00014768","2013","07","13",27.2,NA,15.6
"6771","ROCHESTER GTR INTL","USW00014768","2013","07","14",32.2,NA,20
"6772","ROCHESTER GTR INTL","USW00014768","2013","07","15",31.7,NA,21.7
"6773","ROCHESTER GTR INTL","USW00014768","2013","07","16",32.8,NA,20
"6774","ROCHESTER GTR INTL","USW00014768","2013","07","17",33.9,NA,21.7
"6775","ROCHESTER GTR INTL","USW00014768","2013","07","18",33.3,NA,23.3
"6776","ROCHESTER GTR INTL","USW00014768","2013","07","19",33.9,NA,21.1
"6777","ROCHESTER GTR INTL","USW00014768","2013","07","20",27.8,NA,18.9
"6778","ROCHESTER GTR INTL","USW00014768","2013","07","21",24.4,NA,16.7
"6779","ROCHESTER GTR INTL","USW00014768","2013","07","22",27.8,NA,16.1
"6780","ROCHESTER GTR INTL","USW00014768","2013","07","23",29.4,NA,19.4
"6781","ROCHESTER GTR INTL","USW00014768","2013","07","24",19.4,NA,12.8
"6782","ROCHESTER GTR INTL","USW00014768","2013","07","25",23.3,NA,10
"6783","ROCHESTER GTR INTL","USW00014768","2013","07","26",24.4,NA,10.6
"6784","ROCHESTER GTR INTL","USW00014768","2013","07","27",26.7,NA,14.4
"6785","ROCHESTER GTR INTL","USW00014768","2013","07","28",23.3,NA,15
"6786","ROCHESTER GTR INTL","USW00014768","2013","07","29",22.8,NA,13.9
"6787","ROCHESTER GTR INTL","USW00014768","2013","07","30",24.4,NA,12.8
"6788","ROCHESTER GTR INTL","USW00014768","2013","07","31",27.2,NA,13.9
"6789","ROCHESTER GTR INTL","USW00014768","2013","08","01",25.6,NA,17.2
"6790","ROCHESTER GTR INTL","USW00014768","2013","08","02",25,NA,14.4
"6791","ROCHESTER GTR INTL","USW00014768","2013","08","03",24.4,NA,16.1
"6792","ROCHESTER GTR INTL","USW00014768","2013","08","04",22.2,NA,12.8
"6793","ROCHESTER GTR INTL","USW00014768","2013","08","05",23.3,NA,10.6
"6794","ROCHESTER GTR INTL","USW00014768","2013","08","06",26.7,NA,12.2
"6795","ROCHESTER GTR INTL","USW00014768","2013","08","07",27.8,NA,18.9
"6796","ROCHESTER GTR INTL","USW00014768","2013","08","08",28.9,NA,20
"6797","ROCHESTER GTR INTL","USW00014768","2013","08","09",26.7,NA,17.2
"6798","ROCHESTER GTR INTL","USW00014768","2013","08","10",22.2,NA,13.9
"6799","ROCHESTER GTR INTL","USW00014768","2013","08","11",24.4,NA,11.7
"6800","ROCHESTER GTR INTL","USW00014768","2013","08","12",25,NA,16.1
"6801","ROCHESTER GTR INTL","USW00014768","2013","08","13",23.3,NA,15
"6802","ROCHESTER GTR INTL","USW00014768","2013","08","14",20.6,NA,11.7
"6803","ROCHESTER GTR INTL","USW00014768","2013","08","15",24.4,NA,9.4
"6804","ROCHESTER GTR INTL","USW00014768","2013","08","16",25,NA,11.1
"6805","ROCHESTER GTR INTL","USW00014768","2013","08","17",27.2,NA,12.8
"6806","ROCHESTER GTR INTL","USW00014768","2013","08","18",27.2,NA,13.9
"6807","ROCHESTER GTR INTL","USW00014768","2013","08","19",27.8,NA,15
"6808","ROCHESTER GTR INTL","USW00014768","2013","08","20",28.9,NA,15
"6809","ROCHESTER GTR INTL","USW00014768","2013","08","21",30.6,NA,16.7
"6810","ROCHESTER GTR INTL","USW00014768","2013","08","22",30,NA,18.3
"6811","ROCHESTER GTR INTL","USW00014768","2013","08","23",23.3,NA,13.3
"6812","ROCHESTER GTR INTL","USW00014768","2013","08","24",24.4,NA,10.6
"6813","ROCHESTER GTR INTL","USW00014768","2013","08","25",28.9,NA,11.7
"6814","ROCHESTER GTR INTL","USW00014768","2013","08","26",26.1,NA,18.3
"6815","ROCHESTER GTR INTL","USW00014768","2013","08","27",28.9,NA,19.4
"6816","ROCHESTER GTR INTL","USW00014768","2013","08","28",27.8,NA,20.6
"6817","ROCHESTER GTR INTL","USW00014768","2013","08","29",28.9,NA,17.8
"6818","ROCHESTER GTR INTL","USW00014768","2013","08","30",30,NA,17.8
"6819","ROCHESTER GTR INTL","USW00014768","2013","08","31",27.8,NA,20.6
"6820","ROCHESTER GTR INTL","USW00014768","2013","09","01",27.2,NA,19.4
"6821","ROCHESTER GTR INTL","USW00014768","2013","09","02",28.3,NA,17.8
"6822","ROCHESTER GTR INTL","USW00014768","2013","09","03",20,NA,15
"6823","ROCHESTER GTR INTL","USW00014768","2013","09","04",26.1,NA,11.7
"6824","ROCHESTER GTR INTL","USW00014768","2013","09","05",18.9,NA,8.3
"6825","ROCHESTER GTR INTL","USW00014768","2013","09","06",21.1,NA,6.1
"6826","ROCHESTER GTR INTL","USW00014768","2013","09","07",18.9,NA,11.7
"6827","ROCHESTER GTR INTL","USW00014768","2013","09","08",18.9,NA,8.9
"6828","ROCHESTER GTR INTL","USW00014768","2013","09","09",25,NA,7.2
"6829","ROCHESTER GTR INTL","USW00014768","2013","09","10",32.8,NA,19.4
"6830","ROCHESTER GTR INTL","USW00014768","2013","09","11",33.3,NA,23.3
"6831","ROCHESTER GTR INTL","USW00014768","2013","09","12",23.3,NA,15
"6832","ROCHESTER GTR INTL","USW00014768","2013","09","13",16.1,NA,10
"6833","ROCHESTER GTR INTL","USW00014768","2013","09","14",16.7,NA,8.3
"6834","ROCHESTER GTR INTL","USW00014768","2013","09","15",20.6,NA,7.8
"6835","ROCHESTER GTR INTL","USW00014768","2013","09","16",13.3,NA,6.7
"6836","ROCHESTER GTR INTL","USW00014768","2013","09","17",17.8,NA,2.8
"6837","ROCHESTER GTR INTL","USW00014768","2013","09","18",23.3,NA,6.1
"6838","ROCHESTER GTR INTL","USW00014768","2013","09","19",25,NA,10.6
"6839","ROCHESTER GTR INTL","USW00014768","2013","09","20",28.3,NA,13.3
"6840","ROCHESTER GTR INTL","USW00014768","2013","09","21",22.2,NA,12.2
"6841","ROCHESTER GTR INTL","USW00014768","2013","09","22",13.9,NA,10.6
"6842","ROCHESTER GTR INTL","USW00014768","2013","09","23",15,NA,5.6
"6843","ROCHESTER GTR INTL","USW00014768","2013","09","24",18.3,NA,4.4
"6844","ROCHESTER GTR INTL","USW00014768","2013","09","25",20,NA,5
"6845","ROCHESTER GTR INTL","USW00014768","2013","09","26",21.1,NA,6.1
"6846","ROCHESTER GTR INTL","USW00014768","2013","09","27",19.4,NA,7.2
"6847","ROCHESTER GTR INTL","USW00014768","2013","09","28",23.3,NA,6.7
"6848","ROCHESTER GTR INTL","USW00014768","2013","09","29",23.9,NA,8.3
"6849","ROCHESTER GTR INTL","USW00014768","2013","09","30",25,NA,12.8
"6850","ROCHESTER GTR INTL","USW00014768","2013","10","01",24.4,NA,13.9
"6851","ROCHESTER GTR INTL","USW00014768","2013","10","02",25.6,NA,12.2
"6852","ROCHESTER GTR INTL","USW00014768","2013","10","03",22.8,NA,8.3
"6853","ROCHESTER GTR INTL","USW00014768","2013","10","04",20,NA,15.6
"6854","ROCHESTER GTR INTL","USW00014768","2013","10","05",17.8,NA,15.6
"6855","ROCHESTER GTR INTL","USW00014768","2013","10","06",28.3,NA,16.1
"6856","ROCHESTER GTR INTL","USW00014768","2013","10","07",23.9,NA,9.4
"6857","ROCHESTER GTR INTL","USW00014768","2013","10","08",17.8,NA,6.1
"6858","ROCHESTER GTR INTL","USW00014768","2013","10","09",20,NA,3.9
